File,Cross-Entropy,Overall,Overall Binary,Overall Highest Probability Index,Readability,Understandability,Complexity,Modularization
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/manipulation/Sorter.java,4.075695991516113,"{0.97476,0.02524,1.90946e-08,0.0}",False,0,"{0.729612,0.270281,0.000107081,0.0}","{0.447608,0.552392,2.51088e-07,0.0}","{0.0,1.05275e-10,0.0810204,0.91898}","{0.0,3.6178e-12,0.0131584,0.986842}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/RunListener.java,3.6407408714294434,"{0.997895,0.00210509,3.344e-17,0.0}",False,0,"{0.999857,0.000143332,3e-20,0.0}","{0.991929,0.00807099,1.14236e-11,0.0}","{0.0,5.25867e-06,0.0904313,0.909563}","{0.0,1.39e-18,0.0139355,0.986064}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/RunNotifier.java,3.5926681445195126,"{0.00133611,0.890109,0.0788705,0.0296839}",True,1,"{0.897868,0.0997139,0.00241817,4.33997e-09}","{0.000411319,0.048375,0.539944,0.41127}","{2.93668e-08,0.0184371,0.881474,0.100089}","{0.00286971,0.865937,0.131193,3.67801e-10}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/StoppedByUserException.java,4.372404098510742,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/notification/SynchronizedRunListener.java,4.0355119705200195,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/Runner.java,5.036281585693359,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,3.380809082333737,"{0.603184,0.396816,2.72584e-07,0.0}",False,0,"{0.958295,0.0417043,1.00052e-06,9.98987e-14}","{0.675225,0.324432,0.000343115,1.15543e-12}","{2.5e-19,1.88871e-07,0.0258059,0.974194}","{3.32239e-12,0.0669728,0.926458,0.00656935}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/FrameworkField.java,4.438685417175293,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/RunnerBuilder.java,3.7432711124420166,"{0.992406,0.00759391,6.77744e-11,0.0}",False,0,"{0.975527,0.0244723,5.14538e-07,2.10541e-13}","{0.975798,0.0242017,6.78669e-07,3.02962e-12}","{2.3646e-16,4.09431e-06,0.0292064,0.970789}","{0.0,3.51971e-10,0.0660224,0.933978}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/model/TestTimedOutException.java,4.434931755065918,"{0.999521,0.000479311,0.0,0.0}",False,0,"{1.0,4e-20,0.0,0.0}","{0.998067,0.00193271,2.87795e-10,0.0}","{0.0,4.9529e-14,0.27181,0.72819}","{0.0,0.0,0.0138884,0.986112}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters.java,3.708420183522131,"{0.0114379,0.91303,0.075532,1.20478e-07}",True,1,"{0.019358,0.676805,0.3037,0.0001368}","{0.0111266,0.821677,0.167103,9.39152e-05}","{0.000741807,0.17182,0.430005,0.397433}","{3.0863e-05,0.0453484,0.909886,0.0447346}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParametersFactory.java,5.0264482498168945,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{3.69542e-06,0.00354894,0.392319,0.604128}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runners/parameterized/TestWithParameters.java,4.021337032318115,"{0.970269,0.0297314,2.20163e-09,0.0}",False,0,"{0.969685,0.0303146,6.72384e-11,0.0}","{0.989089,0.0109114,4.04073e-11,0.0}","{0.0,0.0,1.38803e-06,0.999999}","{1.98354e-13,0.0034714,0.0144196,0.982109}"
dataset/junit4/sourcefiles/src/main/java/org/junit/validator/AnnotationsValidator.java,2.904902219772339,"{0.00331022,0.987217,0.00947288,7.43778e-14}",True,1,"{0.201472,0.795434,0.00309403,2.53824e-10}","{0.00267324,0.690416,0.306889,2.1857e-05}","{8.10501e-15,0.017544,0.982293,0.000163134}","{1.01946e-13,0.013168,0.82727,0.159562}"
dataset/junit4/sourcefiles/src/main/java/org/junit/validator/AnnotationValidator.java,3.0804526805877686,"{1.0,7e-20,0.0,0.0}",False,0,"{1.0,2.01984e-12,0.0,0.0}","{1.0,3.18587e-10,0.0,0.0}","{0.0,0.0,0.000110132,0.99989}","{0.0,0.0,0.0,1.0}"
